date,symbol,score
2025-09-02,msft,0.057667
2025-09-02,nke,0.057789
2025-09-02,nvda,0.057667
2025-09-02,pg,0.055653
2025-09-02,shw,0.057789
2025-09-02,trv,0.057667
2025-09-02,unh,0.057667
2025-09-02,v,0.057789
2025-09-02,vz,0.057667
2025-09-02,wmt,0.057667
2025-09-03,aapl,0.057667
2025-09-03,amgn,0.057789
2025-09-03,amzn,0.057667
2025-09-03,axp,0.057667
2025-09-03,ba,0.057214
2025-09-03,cat,0.057789
2025-09-03,crm,0.055653
2025-09-03,csco,0.057789
2025-09-03,cvx,0.057214
2025-09-03,dis,0.057214
2025-09-03,gs,0.057667
2025-09-03,hd,0.057789
2025-09-03,hon,0.057789
2025-09-03,ibm,0.057667
2025-09-03,jnj,0.057667
2025-09-03,jpm,0.057667
2025-09-03,ko,0.057667
2025-09-03,mcd,0.057667
2025-09-03,mmm,0.057789
2025-09-03,mrk,0.060284
2025-09-03,msft,0.057667
2025-09-03,nke,0.057789
2025-09-03,nvda,0.057667
2025-09-03,pg,0.055653
2025-09-03,shw,0.057789
2025-09-03,trv,0.057667
2025-09-03,unh,0.060284
2025-09-03,v,0.057667
2025-09-03,vz,0.057667
2025-09-03,wmt,0.057667
2025-09-04,aapl,0.057667
2025-09-04,amgn,0.057667
2025-09-04,amzn,0.057667
2025-09-04,axp,0.057667
2025-09-04,ba,0.057214
2025-09-04,cat,0.057667
2025-09-04,crm,0.060284
2025-09-04,csco,0.057789
2025-09-04,cvx,0.057214
2025-09-04,dis,0.055653
2025-09-04,gs,0.057667
2025-09-04,hd,0.055653
2025-09-04,hon,0.057667
2025-09-04,ibm,0.055653
2025-09-04,jnj,0.057667
2025-09-04,jpm,0.057667
2025-09-04,ko,0.057667
2025-09-04,mcd,0.057667
2025-09-04,mmm,0.057667
2025-09-04,mrk,0.057667
2025-09-04,msft,0.057667
2025-09-04,nke,0.060284
2025-09-04,nvda,0.057667
2025-09-04,pg,0.055653
2025-09-04,shw,0.057667
2025-09-04,trv,0.055653
2025-09-04,unh,0.055653
2025-09-04,v,0.057667
2025-09-04,vz,0.057667
2025-09-04,wmt,0.055653
2025-09-05,aapl,0.055653
2025-09-05,amgn,0.057667
2025-09-05,amzn,0.055653
2025-09-05,axp,0.060284
2025-09-05,ba,0.057667
2025-09-05,cat,0.055653
2025-09-05,crm,0.057667
2025-09-05,csco,0.057789
2025-09-05,cvx,0.057789
2025-09-05,dis,0.057667
2025-09-05,gs,0.057667
2025-09-05,hd,0.055653
2025-09-05,hon,0.057789
2025-09-05,ibm,0.057667
2025-09-05,jnj,0.057667
2025-09-05,jpm,0.057214
2025-09-05,ko,0.057667
2025-09-05,mcd,0.060284
2025-09-05,mmm,0.057667
2025-09-05,mrk,0.057667
2025-09-05,msft,0.057667
2025-09-05,nke,0.057789
2025-09-05,nvda,0.057667
2025-09-05,pg,0.055653
2025-09-05,shw,0.055653
2025-09-05,trv,0.060284
2025-09-05,unh,0.055653
2025-09-05,v,0.057789
2025-09-05,vz,0.057667
2025-09-05,wmt,0.055653
2025-09-08,aapl,0.060284
2025-09-08,amgn,0.057789
2025-09-08,amzn,0.055653
2025-09-08,axp,0.060284
2025-09-08,ba,0.057667
2025-09-08,cat,0.055653
2025-09-08,crm,0.057667
2025-09-08,csco,0.057667
2025-09-08,cvx,0.057789
2025-09-08,dis,0.057667
2025-09-08,gs,0.057667
2025-09-08,hd,0.057667
2025-09-08,hon,0.057667
2025-09-08,ibm,0.055653
2025-09-08,jnj,0.057214
2025-09-08,jpm,0.057667
2025-09-08,ko,0.057667
2025-09-08,mcd,0.057214
2025-09-08,mmm,0.060284
2025-09-08,mrk,0.057667
2025-09-08,msft,0.057667
2025-09-08,nke,0.057789
2025-09-08,nvda,0.060284
2025-09-08,pg,0.057667
2025-09-08,shw,0.057667
2025-09-08,trv,0.057667
2025-09-08,unh,0.055653
2025-09-08,v,0.057667
2025-09-08,vz,0.057789
2025-09-08,wmt,0.057667
2025-09-09,aapl,0.057214
2025-09-09,amgn,0.057789
2025-09-09,amzn,0.055653
2025-09-09,axp,0.057214
2025-09-09,ba,0.057667
2025-09-09,cat,0.060284
2025-09-09,crm,0.057667
2025-09-09,csco,0.057667
2025-09-09,cvx,0.057667
2025-09-09,dis,0.057214
2025-09-09,gs,0.055653
2025-09-09,hd,0.057667
2025-09-09,hon,0.057789
2025-09-09,ibm,0.055653
2025-09-09,jnj,0.057214
2025-09-09,jpm,0.057667
2025-09-09,ko,0.057789
2025-09-09,mcd,0.057789
2025-09-09,mmm,0.057667
2025-09-09,mrk,0.057667
2025-09-09,msft,0.057667
2025-09-09,nke,0.057789
2025-09-09,nvda,0.057667
2025-09-09,pg,0.057667
2025-09-09,shw,0.057214
2025-09-09,trv,0.057789
2025-09-09,unh,0.055653
2025-09-09,v,0.057789
2025-09-09,vz,0.057667
2025-09-09,wmt,0.057667
2025-09-10,aapl,0.057789
2025-09-10,amgn,0.057789
2025-09-10,amzn,0.057214
2025-09-10,axp,0.057789
2025-09-10,ba,0.057789
2025-09-10,cat,0.057667
2025-09-10,crm,0.057667
2025-09-10,csco,0.055653
2025-09-10,cvx,0.057667
2025-09-10,dis,0.057789
2025-09-10,gs,0.055653
2025-09-10,hd,0.057667
2025-09-10,hon,0.057789
2025-09-10,ibm,0.057667
2025-09-10,jnj,0.057789
2025-09-10,jpm,0.055653
2025-09-10,ko,0.057789
2025-09-10,mcd,0.057789
2025-09-10,mmm,0.057667
2025-09-10,mrk,0.057667
2025-09-10,msft,0.060284
2025-09-10,nke,0.060284
2025-09-10,nvda,0.055653
2025-09-10,pg,0.057789
2025-09-10,shw,0.057789
2025-09-10,trv,0.057789
2025-09-10,unh,0.055653
2025-09-10,v,0.057789
2025-09-10,vz,0.057667
2025-09-10,wmt,0.057214
2025-09-11,aapl,0.057667
2025-09-11,amgn,0.057667
2025-09-11,amzn,0.057214
2025-09-11,axp,0.055653
2025-09-11,ba,0.057667
2025-09-11,cat,0.055653
2025-09-11,crm,0.057667
2025-09-11,csco,0.057667
2025-09-11,cvx,0.057667
2025-09-11,dis,0.057667
2025-09-11,gs,0.055653
2025-09-11,hd,0.055653
2025-09-11,hon,0.055653
2025-09-11,ibm,0.055653
2025-09-11,jnj,0.057667
2025-09-11,jpm,0.057667
2025-09-11,ko,0.057789
2025-09-11,mcd,0.057667
2025-09-11,mmm,0.057667
2025-09-11,mrk,0.055653
2025-09-11,msft,0.057667
2025-09-11,nke,0.060284
2025-09-11,nvda,0.055653
2025-09-11,pg,0.057667
2025-09-11,shw,0.057667
2025-09-11,trv,0.057667
2025-09-11,unh,0.055653
2025-09-11,v,0.057667
2025-09-11,vz,0.057667
2025-09-11,wmt,0.057667
2025-09-12,aapl,0.057667
2025-09-12,amgn,0.057667
2025-09-12,amzn,0.057789
2025-09-12,axp,0.060284
2025-09-12,ba,0.057789
2025-09-12,cat,0.055653
2025-09-12,crm,0.057789
2025-09-12,csco,0.057667
2025-09-12,cvx,0.057667
2025-09-12,dis,0.057667
2025-09-12,gs,0.057667
2025-09-12,hd,0.057667
2025-09-12,hon,0.057667
2025-09-12,ibm,0.060284
2025-09-12,jnj,0.057667
2025-09-12,jpm,0.057667
2025-09-12,ko,0.057667
2025-09-12,mcd,0.057789
2025-09-12,mmm,0.057667
2025-09-12,mrk,0.057667
2025-09-12,msft,0.057667
2025-09-12,nke,0.057667
2025-09-12,nvda,0.057667
2025-09-12,pg,0.060284
2025-09-12,shw,0.060284
2025-09-12,trv,0.057667
2025-09-12,unh,0.055653
2025-09-12,v,0.057789
2025-09-12,vz,0.057667
2025-09-12,wmt,0.055653
2025-09-15,aapl,0.057667
2025-09-15,amgn,0.057667
2025-09-15,amzn,0.060284
2025-09-15,axp,0.060284
2025-09-15,ba,0.057789
2025-09-15,cat,0.055653
2025-09-15,crm,0.057789
2025-09-15,csco,0.057667
2025-09-15,cvx,0.060284
2025-09-15,dis,0.057789
2025-09-15,gs,0.057667
2025-09-15,hd,0.057667
2025-09-15,hon,0.057667
2025-09-15,ibm,0.060284
2025-09-15,jnj,0.060284
2025-09-15,jpm,0.057667
2025-09-15,ko,0.057667
2025-09-15,mcd,0.057789
2025-09-15,mmm,0.060284
2025-09-15,mrk,0.057667
2025-09-15,msft,0.057667
2025-09-15,nke,0.057667
2025-09-15,nvda,0.055653
2025-09-15,pg,0.057789
2025-09-15,shw,0.057789
2025-09-15,trv,0.060284
2025-09-15,unh,0.060284
2025-09-15,v,0.057789
2025-09-15,vz,0.060284
2025-09-15,wmt,0.057667
2025-09-16,aapl,0.055653
2025-09-16,amgn,0.057667
2025-09-16,amzn,0.057667
2025-09-16,axp,0.057667
2025-09-16,ba,0.057789
2025-09-16,cat,0.057667
2025-09-16,crm,0.057789
2025-09-16,csco,0.057789
2025-09-16,cvx,0.055653
2025-09-16,dis,0.057789
2025-09-16,gs,0.057667
2025-09-16,hd,0.060284
2025-09-16,hon,0.057789
2025-09-16,ibm,0.057667
2025-09-16,jnj,0.057667
2025-09-16,jpm,0.055653
2025-09-16,ko,0.057789
2025-09-16,mcd,0.057789
2025-09-16,mmm,0.057667
2025-09-16,mrk,0.057789
2025-09-16,msft,0.057667
2025-09-16,nke,0.057789
2025-09-16,nvda,0.057667
2025-09-16,pg,0.057667
2025-09-16,shw,0.057789
2025-09-16,trv,0.057214
2025-09-16,unh,0.057214
2025-09-16,v,0.057667
2025-09-16,vz,0.057667
2025-09-16,wmt,0.057667
2025-09-17,aapl,0.057667
2025-09-17,amgn,0.057789
2025-09-17,amzn,0.060284
2025-09-17,axp,0.055653
2025-09-17,ba,0.057789
2025-09-17,cat,0.055653
2025-09-17,crm,0.057667
2025-09-17,csco,0.055653
2025-09-17,cvx,0.055653
2025-09-17,dis,0.057667
2025-09-17,gs,0.055653
2025-09-17,hd,0.057214
2025-09-17,hon,0.057789
2025-09-17,ibm,0.055653
2025-09-17,jnj,0.057667
2025-09-17,jpm,0.055653
2025-09-17,ko,0.057667
2025-09-17,mcd,0.060284
2025-09-17,mmm,0.057789
2025-09-17,mrk,0.057789
2025-09-17,msft,0.057667
2025-09-17,nke,0.057789
2025-09-17,nvda,0.057789
2025-09-17,pg,0.055653
2025-09-17,shw,0.057789
2025-09-17,trv,0.057667
2025-09-17,unh,0.057667
2025-09-17,v,0.057667
2025-09-17,vz,0.057667
2025-09-17,wmt,0.057667
2025-09-18,aapl,0.057667
2025-09-18,amgn,0.057667
2025-09-18,amzn,0.060284
2025-09-18,axp,0.055653
2025-09-18,ba,0.057789
2025-09-18,cat,0.057667
2025-09-18,crm,0.057667
2025-09-18,csco,0.057667
2025-09-18,cvx,0.060284
2025-09-18,dis,0.057789
2025-09-18,gs,0.055653
2025-09-18,hd,0.057214
2025-09-18,hon,0.057789
2025-09-18,ibm,0.057667
2025-09-18,jnj,0.057789
2025-09-18,jpm,0.057667
2025-09-18,ko,0.057789
2025-09-18,mcd,0.057789
2025-09-18,mmm,0.057789
2025-09-18,mrk,0.057789
2025-09-18,msft,0.057214
2025-09-18,nke,0.057789
2025-09-18,nvda,0.060284
2025-09-18,pg,0.057667
2025-09-18,shw,0.057789
2025-09-18,trv,0.057667
2025-09-18,unh,0.057667
2025-09-18,v,0.057667
2025-09-18,vz,0.057214
2025-09-18,wmt,0.060284
2025-09-19,aapl,0.055653
2025-09-19,amgn,0.055653
2025-09-19,amzn,0.057789
2025-09-19,axp,0.055653
2025-09-19,ba,0.057667
2025-09-19,cat,0.055653
2025-09-19,crm,0.057667
2025-09-19,csco,0.057667
2025-09-19,cvx,0.057214
2025-09-19,dis,0.060284
2025-09-19,gs,0.055653
2025-09-19,hd,0.057214
2025-09-19,hon,0.057667
2025-09-19,ibm,0.055653
2025-09-19,jnj,0.060284
2025-09-19,jpm,0.055653
2025-09-19,ko,0.057667
2025-09-19,mcd,0.057667
2025-09-19,mmm,0.060284
2025-09-19,mrk,0.057789
2025-09-19,msft,0.055653
2025-09-19,nke,0.057667
2025-09-19,nvda,0.055653
2025-09-19,pg,0.057667
2025-09-19,shw,0.057789
2025-09-19,trv,0.060284
2025-09-19,unh,0.057789
2025-09-19,v,0.057667
2025-09-19,vz,0.057214
2025-09-19,wmt,0.057214
2025-09-22,aapl,0.055653
2025-09-22,amgn,0.055653
2025-09-22,amzn,0.057789
2025-09-22,axp,0.055653
2025-09-22,ba,0.057789
2025-09-22,cat,0.055653
2025-09-22,crm,0.055653
2025-09-22,csco,0.057667
2025-09-22,cvx,0.057789
2025-09-22,dis,0.057789
2025-09-22,gs,0.057667
2025-09-22,hd,0.057789
2025-09-22,hon,0.057789
2025-09-22,ibm,0.055653
2025-09-22,jnj,0.057789
2025-09-22,jpm,0.057667
2025-09-22,ko,0.057789
2025-09-22,mcd,0.057667
2025-09-22,mmm,0.057789
2025-09-22,mrk,0.057667
2025-09-22,msft,0.060284
2025-09-22,nke,0.057667
2025-09-22,nvda,0.055653
2025-09-22,pg,0.057789
2025-09-22,shw,0.057789
2025-09-22,trv,0.057667
2025-09-22,unh,0.055653
2025-09-22,v,0.057667
2025-09-22,vz,0.057789
2025-09-22,wmt,0.057789
2025-09-23,aapl,0.055653
2025-09-23,amgn,0.057667
2025-09-23,amzn,0.057789
2025-09-23,axp,0.060284
2025-09-23,ba,0.057667
2025-09-23,cat,0.057667
2025-09-23,crm,0.057667
2025-09-23,csco,0.060284
2025-09-23,cvx,0.060284
2025-09-23,dis,0.057789
2025-09-23,gs,0.057667
2025-09-23,hd,0.057789
2025-09-23,hon,0.057789
2025-09-23,ibm,0.057667
2025-09-23,jnj,0.057667
2025-09-23,jpm,0.057667
2025-09-23,ko,0.057789
2025-09-23,mcd,0.057667
2025-09-23,mmm,0.057667
2025-09-23,mrk,0.057667
2025-09-23,msft,0.057214
2025-09-23,nke,0.057789
2025-09-23,nvda,0.055653
2025-09-23,pg,0.057789
2025-09-23,shw,0.057789
2025-09-23,trv,0.057667
2025-09-23,unh,0.055653
2025-09-23,v,0.057789
2025-09-23,vz,0.057789
2025-09-23,wmt,0.057789
2025-09-24,aapl,0.057667
2025-09-24,amgn,0.057667
2025-09-24,amzn,0.057789
2025-09-24,axp,0.060284
2025-09-24,ba,0.057667
2025-09-24,cat,0.060284
2025-09-24,crm,0.057214
2025-09-24,csco,0.057789
2025-09-24,cvx,0.055653
2025-09-24,dis,0.060284
2025-09-24,gs,0.057214
2025-09-24,hd,0.057789
2025-09-24,hon,0.057789
2025-09-24,ibm,0.060284
2025-09-24,jnj,0.057667
2025-09-24,jpm,0.060284
2025-09-24,ko,0.057789
2025-09-24,mcd,0.057667
2025-09-24,mmm,0.057667
2025-09-24,mrk,0.057789
2025-09-24,msft,0.057789
2025-09-24,nke,0.057789
2025-09-24,nvda,0.057667
2025-09-24,pg,0.057789
2025-09-24,shw,0.057789
2025-09-24,trv,0.057667
2025-09-24,unh,0.055653
2025-09-24,v,0.057789
2025-09-24,vz,0.057789
2025-09-24,wmt,0.060284
2025-09-25,aapl,0.057667
2025-09-25,amgn,0.057214
2025-09-25,amzn,0.057789
2025-09-25,axp,0.057667
2025-09-25,ba,0.057667
2025-09-25,cat,0.057214
2025-09-25,crm,0.057214
2025-09-25,csco,0.060284
2025-09-25,cvx,0.057667
2025-09-25,dis,0.057667
2025-09-25,gs,0.057667
2025-09-25,hd,0.057789
2025-09-25,hon,0.057789
2025-09-25,ibm,0.055653
2025-09-25,jnj,0.055653
2025-09-25,jpm,0.060284
2025-09-25,ko,0.057214
2025-09-25,mcd,0.057214
2025-09-25,mmm,0.057667
2025-09-25,mrk,0.057789
2025-09-25,msft,0.057789
2025-09-25,nke,0.057789
2025-09-25,nvda,0.057667
2025-09-25,pg,0.057789
2025-09-25,shw,0.057789
2025-09-25,trv,0.057214
2025-09-25,unh,0.057667
2025-09-25,v,0.057667
2025-09-25,vz,0.057789
2025-09-25,wmt,0.057667
2025-09-26,aapl,0.057667
2025-09-26,amgn,0.057789
2025-09-26,amzn,0.057667
2025-09-26,axp,0.057667
2025-09-26,ba,0.055653
2025-09-26,cat,0.057667
2025-09-26,crm,0.057667
2025-09-26,csco,0.057214
2025-09-26,cvx,0.055653
2025-09-26,dis,0.057667
2025-09-26,gs,0.060284
2025-09-26,hd,0.057667
2025-09-26,hon,0.057789
2025-09-26,ibm,0.055653
2025-09-26,jnj,0.057667
2025-09-26,jpm,0.055653
2025-09-26,ko,0.057667
2025-09-26,mcd,0.057667
2025-09-26,mmm,0.057789
2025-09-26,mrk,0.057667
2025-09-26,msft,0.057667
2025-09-26,nke,0.057667
2025-09-26,nvda,0.060284
2025-09-26,pg,0.057789
2025-09-26,shw,0.057789
2025-09-26,trv,0.057667
2025-09-26,unh,0.057667
2025-09-26,v,0.057789
2025-09-26,vz,0.057667
2025-09-26,wmt,0.057667
2025-09-29,aapl,0.057667
2025-09-29,amgn,0.057667
2025-09-29,amzn,0.057667
2025-09-29,axp,0.060284
2025-09-29,ba,0.057667
2025-09-29,cat,0.057667
2025-09-29,crm,0.057667
2025-09-29,csco,0.057667
2025-09-29,cvx,0.057214
2025-09-29,dis,0.057667
2025-09-29,gs,0.057667
2025-09-29,hd,0.057789
2025-09-29,hon,0.057667
2025-09-29,ibm,0.057667
2025-09-29,jnj,0.057667
2025-09-29,jpm,0.057667
2025-09-29,ko,0.057667
2025-09-29,mcd,0.057214
2025-09-29,mmm,0.057667
2025-09-29,mrk,0.057667
2025-09-29,msft,0.055653
2025-09-29,nke,0.057667
2025-09-29,nvda,0.055653
2025-09-29,pg,0.057667
2025-09-29,shw,0.057789
2025-09-29,trv,0.057789
2025-09-29,unh,0.057667
2025-09-29,v,0.057667
2025-09-29,vz,0.057667
2025-09-29,wmt,0.057667
2025-09-30,aapl,0.057667
2025-09-30,amgn,0.055653
2025-09-30,amzn,0.060284
2025-09-30,axp,0.057789
2025-09-30,ba,0.057667
2025-09-30,cat,0.057667
2025-09-30,crm,0.057789
2025-09-30,csco,0.055653
2025-09-30,cvx,0.057667
2025-09-30,dis,0.055653
2025-09-30,gs,0.060284
2025-09-30,hd,0.057667
2025-09-30,hon,0.055653
2025-09-30,ibm,0.057667
2025-09-30,jnj,0.055653
2025-09-30,jpm,0.057667
2025-09-30,ko,0.057667
2025-09-30,mcd,0.057789
2025-09-30,mmm,0.057667
2025-09-30,mrk,0.057667
2025-09-30,msft,0.057667
2025-09-30,nke,0.060284
2025-09-30,nvda,0.055653
2025-09-30,pg,0.057667
2025-09-30,shw,0.057667
2025-09-30,trv,0.055653
2025-09-30,unh,0.057789
2025-09-30,v,0.055653
2025-09-30,vz,0.057667
2025-09-30,wmt,0.057667
2025-10-01,aapl,0.060284
2025-10-01,amgn,0.055653
2025-10-01,amzn,0.060284
2025-10-01,axp,0.057667
2025-10-01,ba,0.057667
2025-10-01,cat,0.055653
2025-10-01,crm,0.057667
2025-10-01,csco,0.057667
2025-10-01,cvx,0.057789
2025-10-01,dis,0.057214
2025-10-01,gs,0.057667
2025-10-01,hd,0.057789
2025-10-01,hon,0.057667
2025-10-01,ibm,0.057667
2025-10-01,jnj,0.055653
2025-10-01,jpm,0.057214
2025-10-01,ko,0.057667
2025-10-01,mcd,0.057789
2025-10-01,mmm,0.055653
2025-10-01,mrk,0.055653
2025-10-01,msft,0.057667
2025-10-01,nke,0.055653
2025-10-01,nvda,0.055653
2025-10-01,pg,0.057667
2025-10-01,shw,0.057667
2025-10-01,trv,0.057214
2025-10-01,unh,0.057667
2025-10-01,v,0.055653
2025-10-01,vz,0.060284
2025-10-01,wmt,0.060284
2025-10-02,aapl,0.055653
2025-10-02,amgn,0.055653
2025-10-02,amzn,0.057667
2025-10-02,axp,0.057667
2025-10-02,ba,0.057667
2025-10-02,cat,0.055653
2025-10-02,crm,0.057667
2025-10-02,csco,0.057667
2025-10-02,cvx,0.057789
2025-10-02,dis,0.057214
2025-10-02,gs,0.057667
2025-10-02,hd,0.057789
2025-10-02,hon,0.057667
2025-10-02,ibm,0.055653
2025-10-02,jnj,0.055653
2025-10-02,jpm,0.057789
2025-10-02,ko,0.057214
2025-10-02,mcd,0.057789
2025-10-02,mmm,0.055653
2025-10-02,mrk,0.055653
2025-10-02,msft,0.060284
2025-10-02,nke,0.055653
2025-10-02,nvda,0.055653
2025-10-02,pg,0.057667
2025-10-02,shw,0.057667
2025-10-02,trv,0.057667
2025-10-02,unh,0.055653
2025-10-02,v,0.057667
2025-10-02,vz,0.057214
2025-10-02,wmt,0.057667
2025-10-03,aapl,0.055653
2025-10-03,amgn,0.055653
2025-10-03,amzn,0.060284
2025-10-03,axp,0.057789
2025-10-03,ba,0.057667
2025-10-03,cat,0.055653
2025-10-03,crm,0.060284
2025-10-03,csco,0.060284
2025-10-03,cvx,0.057789
2025-10-03,dis,0.057667
2025-10-03,gs,0.057667
2025-10-03,hd,0.057789
2025-10-03,hon,0.057667
2025-10-03,ibm,0.057667
2025-10-03,jnj,0.055653
2025-10-03,jpm,0.057667
2025-10-03,ko,0.060284
2025-10-03,mcd,0.057789
2025-10-03,mmm,0.055653
2025-10-03,mrk,0.055653
2025-10-03,msft,0.057667
2025-10-03,nke,0.057667
2025-10-03,nvda,0.055653
2025-10-03,pg,0.057789
2025-10-03,shw,0.055653
2025-10-03,trv,0.055653
2025-10-03,unh,0.057667
2025-10-03,v,0.055653
2025-10-03,vz,0.057667
2025-10-03,wmt,0.057667
2025-10-06,aapl,0.057667
2025-10-06,amgn,0.060284
2025-10-06,amzn,0.057667
2025-10-06,axp,0.057667
2025-10-06,ba,0.055653
2025-10-06,cat,0.055653
2025-10-06,crm,0.055653
2025-10-06,csco,0.057667
2025-10-06,cvx,0.057667
2025-10-06,dis,0.057667
2025-10-06,gs,0.055653
2025-10-06,hd,0.057789
2025-10-06,hon,0.057214
2025-10-06,ibm,0.057667
2025-10-06,jnj,0.057667
2025-10-06,jpm,0.060284
2025-10-06,ko,0.057214
2025-10-06,mcd,0.057789
2025-10-06,mmm,0.060284
2025-10-06,mrk,0.060284
2025-10-06,msft,0.055653
2025-10-06,nke,0.057667
2025-10-06,nvda,0.057667
2025-10-06,pg,0.057789
2025-10-06,shw,0.057214
2025-10-06,trv,0.055653
2025-10-06,unh,0.055653
2025-10-06,v,0.055653
2025-10-06,vz,0.057789
2025-10-06,wmt,0.057667
2025-10-07,aapl,0.057214
2025-10-07,amgn,0.057667
2025-10-07,amzn,0.057667
2025-10-07,axp,0.057789
2025-10-07,ba,0.055653
2025-10-07,cat,0.057667
2025-10-07,crm,0.057667
2025-10-07,csco,0.055653
2025-10-07,cvx,0.057667
2025-10-07,dis,0.057667
2025-10-07,gs,0.060284
2025-10-07,hd,0.057789
2025-10-07,hon,0.057789
2025-10-07,ibm,0.057667
2025-10-07,jnj,0.057667
2025-10-07,jpm,0.057789
2025-10-07,ko,0.057667
2025-10-07,mcd,0.057789
2025-10-07,mmm,0.057214
2025-10-07,mrk,0.057667
2025-10-07,msft,0.060284
2025-10-07,nke,0.057789
2025-10-07,nvda,0.057667
2025-10-07,pg,0.057667
2025-10-07,shw,0.057667
2025-10-07,trv,0.055653
2025-10-07,unh,0.055653
2025-10-07,v,0.055653
2025-10-07,vz,0.057789
2025-10-07,wmt,0.057667
2025-10-08,aapl,0.057667
2025-10-08,amgn,0.057667
2025-10-08,amzn,0.055653
2025-10-08,axp,0.057667
2025-10-08,ba,0.055653
2025-10-08,cat,0.055653
2025-10-08,crm,0.057667
2025-10-08,csco,0.055653
2025-10-08,cvx,0.060284
2025-10-08,dis,0.057789
2025-10-08,gs,0.057667
2025-10-08,hd,0.057789
2025-10-08,hon,0.057789
2025-10-08,ibm,0.060284
2025-10-08,jnj,0.057667
2025-10-08,jpm,0.057667
2025-10-08,ko,0.057214
2025-10-08,mcd,0.057789
2025-10-08,mmm,0.057667
2025-10-08,mrk,0.057667
2025-10-08,msft,0.057667
2025-10-08,nke,0.057789
2025-10-08,nvda,0.055653
2025-10-08,pg,0.057789
2025-10-08,shw,0.057789
2025-10-08,trv,0.060284
2025-10-08,unh,0.055653
2025-10-08,v,0.057667
2025-10-08,vz,0.057789
2025-10-08,wmt,0.057667
2025-10-09,aapl,0.057789
2025-10-09,amgn,0.057667
2025-10-09,amzn,0.057667
2025-10-09,axp,0.057667
2025-10-09,ba,0.057214
2025-10-09,cat,0.055653
2025-10-09,crm,0.055653
2025-10-09,csco,0.055653
2025-10-09,cvx,0.057667
2025-10-09,dis,0.057789
2025-10-09,gs,0.057667
2025-10-09,hd,0.057789
2025-10-09,hon,0.057789
2025-10-09,ibm,0.057667
2025-10-09,jnj,0.055653
2025-10-09,jpm,0.057789
2025-10-09,ko,0.057214
2025-10-09,mcd,0.057789
2025-10-09,mmm,0.057789
2025-10-09,mrk,0.057667
2025-10-09,msft,0.057667
2025-10-09,nke,0.057789
2025-10-09,nvda,0.055653
2025-10-09,pg,0.057789
2025-10-09,shw,0.057789
2025-10-09,trv,0.057214
2025-10-09,unh,0.055653
2025-10-09,v,0.057214
2025-10-09,vz,0.057789
2025-10-09,wmt,0.057667
2025-10-10,aapl,0.057789
2025-10-10,amgn,0.057214
2025-10-10,amzn,0.057214
2025-10-10,axp,0.057789
2025-10-10,ba,0.057214
2025-10-10,cat,0.057667
2025-10-10,crm,0.057667
2025-10-10,csco,0.057214
2025-10-10,cvx,0.057667
2025-10-10,dis,0.057789
2025-10-10,gs,0.057789
2025-10-10,hd,0.057789
2025-10-10,hon,0.057789
2025-10-10,ibm,0.057789
2025-10-10,jnj,0.057667
2025-10-10,jpm,0.057789
2025-10-10,ko,0.055653
2025-10-10,mcd,0.057667
2025-10-10,mmm,0.057789
2025-10-10,mrk,0.057789
2025-10-10,msft,0.057789
2025-10-10,nke,0.057789
2025-10-10,nvda,0.057214
2025-10-10,pg,0.057789
2025-10-10,shw,0.057789
2025-10-10,trv,0.057667
2025-10-10,unh,0.057214
2025-10-10,v,0.057214
2025-10-10,vz,0.057789
2025-10-10,wmt,0.057667
2025-10-13,aapl,0.057667
2025-10-13,amgn,0.057789
2025-10-13,amzn,0.057667
2025-10-13,axp,0.057667
2025-10-13,ba,0.057667
2025-10-13,cat,0.055653
2025-10-13,crm,0.055653
2025-10-13,csco,0.057214
2025-10-13,cvx,0.057667
2025-10-13,dis,0.057789
2025-10-13,gs,0.055653
2025-10-13,hd,0.057789
2025-10-13,hon,0.057667
2025-10-13,ibm,0.057789
2025-10-13,jnj,0.057667
2025-10-13,jpm,0.055653
2025-10-13,ko,0.057667
2025-10-13,mcd,0.057667
2025-10-13,mmm,0.057667
2025-10-13,mrk,0.057789
2025-10-13,msft,0.057789
2025-10-13,nke,0.057667
2025-10-13,nvda,0.057667
2025-10-13,pg,0.057789
2025-10-13,shw,0.057789
2025-10-13,trv,0.057667
2025-10-13,unh,0.057667
2025-10-13,v,0.057789
2025-10-13,vz,0.057667
2025-10-13,wmt,0.057667
2025-10-14,aapl,0.057667
2025-10-14,amgn,0.060284
2025-10-14,amzn,0.057667
2025-10-14,axp,0.055653
2025-10-14,ba,0.060284
2025-10-14,cat,0.055653
2025-10-14,crm,0.057667
2025-10-14,csco,0.060284
2025-10-14,cvx,0.057667
2025-10-14,dis,0.060284
2025-10-14,gs,0.057667
2025-10-14,hd,0.055653
2025-10-14,hon,0.057667
2025-10-14,ibm,0.057667
2025-10-14,jnj,0.060284
2025-10-14,jpm,0.057667
2025-10-14,ko,0.057667
2025-10-14,mcd,0.055653
2025-10-14,mmm,0.060284
2025-10-14,mrk,0.057667
2025-10-14,msft,0.057667
2025-10-14,nke,0.060284
2025-10-14,nvda,0.057667
2025-10-14,pg,0.057667
2025-10-14,shw,0.060284
2025-10-14,trv,0.057667
2025-10-14,unh,0.060284
2025-10-14,v,0.057667
2025-10-14,vz,0.057667
2025-10-14,wmt,0.055653
